473.345	0.7
473.584	0.702
473.825	0.704
474.067	0.706
474.31	0.708
474.554	0.71
474.8	0.712
475.047	0.714
475.295	0.716
475.545	0.718
475.797	0.72
476.05	0.722
476.304	0.724
476.56	0.726
476.817	0.728
477.075	0.73
477.335	0.732
477.595	0.734
477.857	0.736
478.12	0.738
478.385	0.74
478.65	0.742
478.918	0.744
479.186	0.746
479.456	0.748
479.727	0.75
479.999	0.752
480.273	0.754
480.548	0.756
480.825	0.758
481.103	0.76
481.382	0.762
481.663	0.764
481.946	0.766
482.23	0.768
482.515	0.77
482.802	0.772
483.091	0.774
483.381	0.776
483.673	0.778
483.966	0.78
484.261	0.782
484.558	0.784
484.856	0.786
485.156	0.788
485.458	0.79
485.761	0.792
486.067	0.794
486.374	0.796
486.683	0.798
486.994	0.8
487.307	0.802
487.622	0.804
487.939	0.806
488.259	0.808
488.58	0.81
488.904	0.812
489.23	0.814
489.559	0.816
489.89	0.818
490.224	0.82
490.56	0.822
490.899	0.824
491.241	0.826
491.586	0.828
491.935	0.83
492.286	0.832
492.641	0.834
492.999	0.836
493.36	0.838
493.726	0.84
494.095	0.842
494.468	0.844
494.845	0.846
495.225	0.848
495.609	0.85
495.997	0.852
496.388	0.854
496.783	0.856
497.182	0.858
497.584	0.86
497.991	0.862
498.405	0.864
498.826	0.866
499.257	0.868
499.695	0.87
500.139	0.872
500.59	0.874
501.046	0.876
501.508	0.878
501.976	0.88
502.451	0.882
502.931	0.884
503.417	0.886
503.909	0.888
504.407	0.89
504.911	0.892
505.422	0.894
505.939	0.896
506.465	0.898
506.997	0.9
507.537	0.902
508.085	0.904
508.642	0.906
509.207	0.908
509.78	0.91
510.364	0.912
510.957	0.914
511.561	0.916
512.176	0.918
512.803	0.92
513.446	0.922
514.102	0.924
514.777	0.926
515.468	0.928
516.179	0.93
516.911	0.932
517.661	0.934
518.43	0.936
519.22	0.938
520.032	0.94
520.867	0.942
521.728	0.944
522.618	0.946
523.54	0.948
524.492	0.95
525.474	0.952
526.487	0.954
527.535	0.956
528.622	0.958
529.753	0.96
530.93	0.962
532.154	0.964
533.428	0.966
534.76	0.968
536.159	0.97
537.637	0.972
539.206	0.974
540.879	0.976
542.666	0.978
544.59	0.98
546.691	0.982
549.026	0.984
551.617	0.986
554.455	0.988
557.624	0.99
561.282	0.992
565.726	0.994
571.252	0.996
579.106	0.998
600.85	1
